id,sent,is_response,is_postal,kind,is_escalation,status,timestamp,sender,status_name,request_id,url_count
652431,True,True,False,email,False,resolved,2021-12-15T08:16:14+01:00,"Oldenburg, kreisfreie Stadt",Anfrage abgeschlossen,235483,3
651670,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.055133+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235484,3
651769,True,True,False,email,False,awaiting_response,2021-12-13T12:14:40+01:00,Ostprignitz-Ruppin,Warte auf Antwort,235484,3
651671,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.137587+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235485,3
658953,True,True,False,email,False,resolved,2022-01-12T13:28:11+01:00,Regionalverband Saarbrücken,Anfrage abgeschlossen,235485,3
651672,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.138317+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235486,3
651673,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.158310+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235487,3
652260,True,True,False,email,False,awaiting_response,2021-12-14T14:55:50+01:00,Region Hannover,Warte auf Antwort,235487,3
664924,True,True,False,email,False,resolved,2022-01-31T10:20:25+01:00,Region Hannover,Anfrage abgeschlossen,235487,3
664925,True,True,False,email,False,,2022-01-31T10:21:28+01:00,Region Hannover,,235487,3
664930,True,True,False,email,False,,2022-01-31T10:24:43+01:00,Region Hannover,,235487,3
651674,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.244280+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235488,3
661334,True,True,False,email,False,awaiting_response,2022-01-19T14:41:58+01:00,Rheinisch-Bergischer Kreis,Warte auf Antwort,235488,3
651675,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.248953+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235489,3
652797,True,True,False,email,False,awaiting_response,2021-12-16T08:57:45+01:00,Rhein-Kreis Neuss,Warte auf Antwort,235489,3
657029,True,True,False,email,False,resolved,2022-01-05T16:24:09+01:00,Rhein-Kreis Neuss,Anfrage abgeschlossen,235489,3
651676,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.266207+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235490,3
653612,True,True,False,email,False,resolved,2021-12-20T10:00:41+01:00,Rhein-Sieg-Kreis,Anfrage abgeschlossen,235490,3
651677,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.347126+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235491,3
653628,True,True,False,email,False,resolved,2021-12-20T10:40:50+01:00,Saale-Holzland-Kreis,Anfrage abgeschlossen,235491,3
651678,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.348651+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235492,3
651679,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.362891+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235493,3
659450,True,True,False,email,False,resolved,2022-01-13T14:31:50+01:00,Saarpfalz-Kreis,Anfrage abgeschlossen,235493,3
651680,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.446377+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235494,3
651681,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.445817+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235495,3
653987,True,True,False,email,False,resolved,2021-12-21T10:33:28+01:00,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",Anfrage abgeschlossen,235495,3
651682,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.456003+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235496,3
663748,True,True,False,email,False,resolved,2022-01-26T14:34:01+01:00,Stadt Ansbach,Anfrage abgeschlossen,235496,3
651683,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.538166+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235497,3
652092,True,True,False,email,False,awaiting_response,2021-12-14T09:43:49+01:00,Stadt Aschaffenburg,Warte auf Antwort,235497,3
659522,True,True,False,email,False,resolved,2022-01-13T17:04:34+01:00,Stadt Aschaffenburg,Anfrage abgeschlossen,235497,3
651684,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.537483+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235498,3
651685,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.546032+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235499,3
651686,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.626462+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235500,3
652615,True,True,False,email,False,resolved,2021-12-15T14:09:59+01:00,Stadt Bochum,Anfrage abgeschlossen,235500,3
657227,True,True,False,email,False,resolved,2022-01-06T11:45:41+01:00,Stadt Bochum,Anfrage abgeschlossen,235500,3
651687,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.632651+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235501,3
653784,True,True,False,email,False,resolved,2021-12-20T15:11:15+01:00,Stadt Braunschweig,Anfrage abgeschlossen,235501,3
